SPS1_1,SPS2_2,SPS2_3,SPS2_4,SPS2_5,SADBNK1,SADBNK2,SADBNK3,SADBNK4,SADBNK5,SADBNK6,SADBNK7,SADBNK8,SADBNK9,SADBNK10,SADBNK11,SADBNK12,SADBNK13,SADBNK14,SADBNK15,SADBNK16,SADBNK17,SADBNK18,SADBNK19,SADBNK20,SADBNK21,SADBNK22,SADBNK23,SADBNK24,SADBNK25,SADBNK26,SOPHStot,SOCtot
2,1,2,1,0,2,1,2,2,0,1,1,1,2,0,0,2,1,2,2,3,1,2,2,1,0,4,3,2,2,1,6,40
1,0,0,1,1,2,0,1,1,0,0,2,1,0,2,0,0,1,2,0,0,1,0,1,1,0,3,1,0,0,1,3,20
0,0,0,0,0,4,2,4,2,3,0,3,4,0,3,3,4,3,4,4,2,4,2,4,0,3,4,4,4,4,4,0,78
2,1,2,3,4,3,4,3,4,2,2,4,3,3,4,2,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,12,91
2,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,0,2,1,2,3,0,8,45
2,1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,0,1,0,2,0,1,1,1,2,1,1,2,0,2,1,6,25
3,2,3,1,2,3,3,4,3,2,3,4,3,2,3,3,2,3,2,4,3,4,3,2,3,4,4,4,3,2,3,11,79
1,1,0,1,2,2,1,3,2,2,0,4,2,0,0,4,4,0,4,4,2,4,3,4,4,0,4,4,4,0,0,5,61
1,0,1,1,1,1,0,2,1,2,0,1,1,1,1,0,2,1,1,2,0,1,0,1,1,0,2,2,1,2,2,4,28
1,0,1,1,1,2,2,2,2,2,2,2,2,3,2,2,3,1,2,2,2,1,1,0,2,1,2,3,2,3,2,4,50
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,3,3,3,3,1,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,0,0,35
2,0,1,2,1,2,1,3,1,2,2,3,3,1,3,2,0,2,1,2,2,1,1,2,2,1,4,2,4,0,3,6,50
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,78
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5
2,1,4,2,3,3,1,4,4,3,2,3,3,2,2,3,3,2,2,3,2,2,3,0,2,2,4,3,3,3,3,12,67
1,1,2,2,1,1,0,1,0,1,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,2,1,1,0,0,7,19
3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,104
3,2,2,2,2,3,2,2,3,2,3,2,3,2,2,4,1,2,3,3,3,2,2,4,1,3,3,0,3,3,2,11,63
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,7
1,2,1,1,1,2,1,2,1,1,1,1,2,1,3,1,1,2,2,2,1,1,2,0,0,2,3,1,1,0,3,6,37
0,0,0,0,0,0,3,0,3,2,0,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,3,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,2,1,0,0,2,0,0,0,2,1,2,2,2,0,19
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,1,0,1,1,1,2,0,14
2,2,2,2,1,3,3,2,3,3,2,2,3,2,2,2,2,1,3,3,2,3,2,4,3,2,4,4,4,4,4,9,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,31
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4
1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5
2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,3,1,1,2,2,2,1,1,2,1,3,3,2,3,2,6,48
1,3,2,1,2,2,3,3,2,3,1,3,4,3,3,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,9,69
1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,2,0,3,0,0,0,0,1,13
1,0,0,0,0,2,0,0,1,1,1,1,1,1,2,1,0,0,2,2,0,1,1,2,0,0,2,2,1,0,3,1,27
1,0,1,1,2,1,2,3,3,3,2,3,3,0,3,1,1,3,3,4,1,4,1,3,2,0,4,4,4,2,2,5,62
2,2,1,1,1,2,1,3,1,1,0,3,1,2,0,2,1,1,3,2,1,1,3,2,2,3,3,1,2,3,1,7,45
2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5
0,0,0,0,0,2,0,1,1,0,0,2,2,1,0,0,0,1,0,1,2,1,0,1,0,1,2,3,2,3,1,0,27
0,0,0,0,0,1,2,1,1,1,1,1,2,0,2,1,1,1,2,2,0,1,1,1,0,1,1,2,2,2,2,0,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,1,1,1,2,0,1,1,1,1,0,2,1,1,1,1,1,1,1,2,2,2,0,2,0,28
1,0,0,0,0,2,0,1,2,0,1,1,0,0,2,1,0,0,2,0,1,1,3,0,0,0,2,1,2,0,0,1,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,0,2,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,6
0,0,0,0,0,2,1,2,2,2,1,1,2,1,1,0,1,2,1,0,1,1,1,1,0,1,3,0,0,3,2,0,32
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1,10
0,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,2,0,2,0,0,1,1,0,3,0,1,2,0,0,18
0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,3,1,11
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,8
2,1,1,1,1,2,1,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,3,2,2,1,2,6,57
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,7
1,2,1,2,1,2,1,2,2,2,2,4,4,1,3,3,1,1,3,3,3,2,3,4,4,2,4,4,4,2,2,7,68
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,2,2,2,1,14
2,1,0,1,0,0,0,0,1,1,1,3,0,1,2,2,2,0,2,2,1,1,2,2,0,1,2,3,0,0,3,4,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,3,0,3,0,1,0,1,0,1,3,1,2,1,3,2,1,3,1,3,3,2,4,3,3,1,3,3,48
2,3,3,3,2,3,2,3,3,3,2,4,3,2,2,2,2,3,3,4,2,3,2,2,2,1,3,3,3,3,0,13,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,2,1,1,1,1,1,0,1,0,1,0,2,1,1,1,0,1,2,0,2,0,0,2,1,2,23
1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,1,0,0,2,1,2,0,1,0,13
1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,2,0,0,0,3,16
1,0,1,1,0,2,1,1,2,1,0,2,1,0,1,1,1,1,1,2,2,2,1,2,2,0,3,0,2,2,0,3,33
1,0,0,1,1,2,0,1,1,0,1,2,1,0,1,2,1,0,2,2,0,1,0,2,1,1,2,3,2,3,0,3,31
0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,14
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,2,3,17
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6
1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,3,2,2,2,2,2,1,3,2,5,51
2,1,2,1,1,1,0,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,7,35
0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,2,0,0,3,0,0,1,0,1,1,2,1,1,0,18
2,1,1,2,2,2,1,3,2,3,0,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,4,2,4,1,2,8,48
1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,8
2,2,3,3,3,4,2,4,3,4,4,4,4,3,4,2,4,3,4,4,3,4,4,4,2,3,3,4,4,3,4,13,91
2,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,2,1,0,4,19
2,0,1,2,2,3,2,3,2,3,2,3,3,2,2,3,2,2,1,2,2,4,2,2,3,2,3,3,3,1,1,7,61
2,2,1,1,2,3,2,2,2,2,0,3,2,1,2,2,3,2,4,4,3,4,3,2,3,4,4,4,4,2,3,8,70
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,2,0,0,2,2,0,0,3,0,17
1,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,1,1,0,1,2,1,0,2,1,0,2,1,1,19
2,1,0,2,2,1,0,0,1,1,0,0,1,2,1,0,1,2,1,1,1,1,1,3,1,0,2,4,1,0,0,7,26
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,6
4,3,2,2,4,4,2,4,3,3,1,4,4,3,3,4,4,1,3,4,4,4,2,4,1,2,4,4,3,4,3,15,82
3,3,3,4,4,2,3,2,2,2,2,4,4,2,2,3,2,2,2,3,4,3,4,2,2,4,3,2,1,4,2,17,68
2,1,2,2,1,3,3,3,3,2,3,3,3,3,0,3,3,2,3,3,4,2,3,3,3,3,3,4,3,4,3,8,75
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
2,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,1,2,1,0,2,3,16
0,0,0,0,0,1,0,3,2,1,1,1,1,0,1,1,0,0,2,2,1,2,1,2,1,0,1,2,0,0,0,0,26
2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,3,2,2,2,4,2,0,2,3,2,3,3,1,6,50
1,1,2,2,1,0,2,2,3,2,0,0,2,1,1,0,2,0,3,2,2,0,0,2,1,0,0,2,2,3,4,7,36
3,2,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,3,4,4,3,4,4,4,2,4,4,4,3,1,15,93
1,1,1,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,3,4,4,4,4,4,2,11,97
2,2,1,2,1,1,1,2,2,2,0,1,0,0,1,2,2,2,2,3,2,3,2,2,2,2,2,3,2,0,2,8,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3
3,2,1,2,2,3,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,2,2,3,0,1,3,2,1,3,3,10,53
1,1,1,1,1,2,1,2,2,2,1,2,0,1,2,0,1,2,3,3,2,2,2,1,2,0,1,2,3,1,1,5,41
2,2,2,2,3,2,2,3,2,2,3,3,3,3,3,1,4,2,3,4,2,3,1,1,3,3,4,3,4,3,3,11,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,2,4,1,0,1,2,1,1,2,1,1,1,1,2,0,2,2,2,2,1,1,1,1,1,2,2,1,2,11,34
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,5
4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,1,4,4,3,2,3,3,4,4,2,4,2,1,3,20,84
2,1,1,1,0,2,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,3,5,54
3,2,3,3,4,3,3,4,4,4,3,3,4,3,3,4,4,3,4,4,3,4,3,3,4,3,4,3,3,4,2,15,89
2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,2,3,2,2,3,2,1,2,1,2,2,3,3,2,3,2,10,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,3,1,3,2,2,2,3,3,3,3,2,2,2,3,2,2,3,3,3,2,2,4,2,3,2,3,10,65
2,1,2,1,2,2,1,2,2,2,1,3,3,2,2,2,3,2,2,4,2,2,1,3,4,1,4,4,3,4,3,8,64
1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,2,0,2,14
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,0,31
1,1,2,1,1,2,0,1,0,1,1,1,1,2,1,1,1,1,2,0,1,2,1,2,1,1,2,1,1,1,2,6,30
3,3,3,4,4,4,2,3,4,4,4,4,2,4,4,4,4,4,2,4,3,3,1,3,4,4,4,4,2,4,4,17,89
2,0,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,1,2,1,1,1,1,1,1,0,2,1,1,1,2,5,27
3,3,3,3,3,4,3,3,2,3,4,4,4,3,3,4,3,2,4,4,4,3,3,3,3,4,3,4,4,4,4,15,89
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4
2,2,2,3,3,2,2,2,3,4,3,3,3,4,2,4,3,3,4,3,2,3,4,3,1,3,4,3,4,3,3,12,78
2,1,1,2,2,2,2,2,3,2,2,3,2,2,2,2,3,1,1,3,3,2,2,2,2,2,3,4,2,2,2,8,58
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2,0,1,1,1,0,0,1,1,1,3,1,3,0,1,0,21
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,2,1,1,0,2,1,15
1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5
2,1,2,2,1,2,4,2,4,3,2,2,2,1,3,2,4,3,3,2,2,3,1,2,2,1,4,3,2,2,1,8,62
3,2,2,2,2,3,2,3,3,2,2,2,1,2,3,2,3,3,2,2,2,2,2,2,3,2,2,2,3,3,2,11,60
4,3,3,3,3,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,3,3,4,4,3,4,3,4,3,16,95
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2,1,0,1,2,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,2,1,0,2,0,2,1,4,1,0,4,0,0,0,4,1,0,1,1,0,0,1,1,1,0,3,1,7,29
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,0,8
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5
2,1,2,1,1,2,2,2,2,2,2,1,3,2,2,1,1,2,2,2,1,2,1,0,2,1,3,2,0,2,0,7,42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,2,0,1,0,2,1,1,1,1,1,3,2,1,2,2,2,1,1,2,0,0,3,3,1,1,3,3,3,0,3,4,43
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
2,1,1,1,1,2,1,2,1,2,2,2,2,1,3,2,2,2,2,2,1,1,2,2,2,1,3,2,1,2,3,6,48
4,2,2,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,3,3,4,3,1,2,3,4,3,4,4,3,16,88
2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,3,2,1,2,2,1,2,2,2,2,2,4,2,2,2,2,8,50
1,0,1,1,0,2,1,2,1,1,1,2,3,2,2,1,1,0,1,1,2,3,2,1,0,2,1,1,3,3,1,3,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3
2,1,0,0,0,2,0,1,1,1,1,2,1,2,1,0,2,0,2,2,0,0,0,1,0,0,0,2,2,0,0,3,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,7
2,1,2,2,2,3,1,3,3,2,2,3,3,2,2,1,3,3,3,2,2,3,3,2,1,2,4,2,2,3,3,9,63
2,2,2,2,0,3,3,3,2,3,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3,1,4,4,3,3,3,8,76
1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,2,0,1,1,0,1,2,1,0,1,2,19
4,0,2,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,0,3,2,3,3,3,4,2,12,71
2,1,2,2,1,2,2,3,3,3,1,4,3,3,4,3,3,2,4,3,3,2,4,3,3,3,4,4,4,2,3,8,78
1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,8
1,1,1,0,0,2,1,2,2,2,0,2,2,1,2,2,2,1,3,2,2,2,3,1,4,2,3,3,3,1,2,3,52
0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,2,1,1,1,2,1,0,2,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,4,3,3,3,2,0,4,3,2,4,4,0,4,0,4,2,3,2,0,4,0,2,0,0,4,0,2,0,0,15,49
2,2,2,2,1,3,1,2,2,1,1,3,2,2,1,1,3,1,3,2,3,2,2,3,2,1,3,3,2,3,3,9,55
3,2,3,2,4,3,3,1,3,3,4,1,3,3,3,0,3,3,3,3,3,4,3,3,3,0,4,3,3,1,1,14,67
1,1,1,2,2,3,1,2,3,2,4,4,3,3,4,2,3,2,4,3,3,3,1,3,0,2,3,4,3,3,2,7,70
2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,1,2,2,2,2,1,2,2,2,3,2,3,2,1,9,43
1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,1,12
3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,13,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,25
3,2,2,3,3,4,3,3,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,13,98
2,1,2,1,1,1,0,0,1,0,0,2,2,2,1,0,0,0,0,2,3,2,0,1,0,0,2,3,0,2,2,7,26
2,1,2,2,2,2,1,1,1,3,0,2,2,1,3,3,2,1,2,3,1,1,1,1,1,2,4,2,2,1,2,9,45
2,2,3,3,2,2,2,3,2,2,3,2,3,3,3,3,2,3,3,2,3,4,2,2,2,2,3,3,2,1,2,12,64
0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,6
3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,2,0,0,0,0,0,4,3,0,1,0,3,17
1,1,2,1,1,2,2,2,2,4,1,0,3,2,1,1,2,3,2,2,2,3,0,1,2,2,3,3,4,3,3,6,55
2,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,5,18
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3,3,2,3,2,3,2,2,2,3,3,4,4,2,3,3,3,3,4,4,3,4,3,3,3,2,3,4,3,2,3,13,78
1,1,2,2,2,2,1,2,2,3,2,3,1,2,3,1,2,1,3,3,3,3,2,2,2,1,4,2,3,2,2,8,57
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20,104
1,0,1,0,1,0,0,2,2,2,2,0,2,1,2,1,0,0,1,3,3,1,1,0,0,0,3,1,0,0,0,3,27
2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,4,1,1,0,0,1,4,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,6
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7
0,0,0,0,0,1,1,2,1,2,1,0,2,2,1,1,1,2,0,1,1,2,0,0,0,0,2,1,2,1,0,0,27
1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,2,3,2,3,3,2,3,3,3,2,2,8,62
0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,4
1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,4,11
1,1,1,2,1,1,0,1,2,1,1,1,2,2,2,0,2,0,1,2,1,2,2,1,2,1,3,1,3,1,1,6,36
1,0,0,0,0,1,0,1,2,2,0,1,1,0,2,0,0,0,2,2,0,0,1,2,0,0,2,2,2,0,1,1,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,19,100
